"id","date_time","center_name","phone","address_1","address_2","region","city","capacity","on_map","okrug","big","oms","email","devices","shifts"
"116","0000-00-00 00:00:00","ГБУЗ Центральная городская больница г. Кумертау (отделение диализа)","+7(34768)35585","ул. Советская, д. 39","","Башкортостан","Кумертау","(52.7603689, 55.791198099999974):8","45","pfo","","","","",""
"117","0000-00-00 00:00:00","Нефролайн","+7(34787)21057","ул. Белова, д. 19","д. 19","Башкортостан","Сибай","(52.7266233, 58.68180029999996):8","40","pfo","","","","",""
"118","0000-00-00 00:00:00","Нефролайн","+7(34791)62236","ул. Комсомольская, д. 52","д. 52","Башкортостан","Давлеканово","(54.22067277728334, 55.044750782525625):17","30","pfo","","","","",""
"119","0000-00-00 00:00:00","Дюртюлинская ЦРБ (отделение гемодиализа)","+7(34797)30200","ул. Ленина, д. 27","д. 27","Башкортостан","Дюртюли","(55.48966660965988, 54.84439855285643):16","45","pfo","","","","",""
"120","0000-00-00 00:00:00","Нефролайн","+7(8332)542618","ул. Пионерская, д. 6","","Башкортостан","Учалы","(54.3122105, 59.37873300000001):11","36","pfo","","","","",""
"121","0000-00-00 00:00:00","Нефролайн","+7(8332)376350","р.п. Чишмы, Речная, 2А","","Башкортостан","р.п. Чишмы","(54.5911476, 55.37074910000001):8","36","pfo","","","","",""
"122","0000-00-00 00:00:00","ГЛПУ ""Кировская ОКБ"" (Отделение нефрологии)","+7(8362)460244","ул. Воровского, д. 42, к.4","д. 42, к.4","Кировская область","Киров","(58.59205799999999, 49.66116999999997):8","240","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"123","0000-00-00 00:00:00","ГЛПУ 'Кировская областная клиническая больница' (отделение гемодиализа и гравитационной хирургии)","78436232403","ул. Воровского, д. 42, к.5","д. 42, к.5","Кировская область","Киров","(58.59269599999999, 49.66345899999999):8","240","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"124","0000-00-00 00:00:00","ГБУ РМЭ Республиканская клиническая больница (отделение программного диализа)","+7(8362)464900","ул. Осипенко, д. 33а","д. 33а","Марий Эл","Йошкар-Ола","(56.6498871, 47.88416870000003):8","40","pfo","","","","",""
"125","2017-11-27 02:40:14","Шеморданская участковая больница (ГАУЗ «Сабинская центральная районная больница»)отделение гемодиализа ","78673733025","с. Шемордан, ул. Фрунзе, 6","","Татарстан","Сабинский р-н","(56.18965979999999, 50.39895739999997):8","0","pfo","","","","",""
"126","0000-00-00 00:00:00","ООО ""Клиника современной медицины HD"" (центр амбулаторного гемодиализа)","+7(8342)750281, 2750281","ул. Анникова, д. 4а","д. 4а","Марий Эл","Йошкар-Ола","(56.645015, 47.841858):8","0","pfo","","","","",""
"127","2017-11-27 02:18:30","Бесланский филиал №5 ООО «Северо-Кавказский нефрологический центр»  ","+7(831)4389185, 4389349","Коминтерна, 12 В","","Северная Осетия","Беслан","(43.1901044, 44.52937650000001):8","0","skfo","","","","",""
"128","0000-00-00 00:00:00","Саранский Диализный Центр ООО 'Фрезениус Нефрокеа' (Саранский Диализный Центр ООО 'Фрезениус Нефрокеа')","+7(831)4176422, 4689554","ул. Победы, д. 8","д. 8","Мордовия","Саранск","(54.2085241, 45.11826450000001):8","230","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"129","0000-00-00 00:00:00","ГБУЗ 'Нижегородская областная клиничекская больница им. Н.А. Семашко' (отделение диализа и гравитационной хирургии крови)","+7(8312)580683","ул. Родионова, д. 190","д. 190","Нижегородская область","Нижний Новгород","(56.3104066, 44.0791213):8","55","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"130","0000-00-00 00:00:00","ГБУЗ НО 'Нижегородская областная детская клиническая больница' (отделение гравитационной хирургии крови и гемодиализа)","+7(8312)362180","ул. Ванеева, д. 211","д. 211","Нижегородская область","Нижний Новгород","(56.28625650000001, 44.03388050000001):8","25","pfo","","","","",""
"131","0000-00-00 00:00:00","МЛПУ ГКБ №33 (отделение амбулаторного диализа)","+7(831)2581566,  (831)2522605","ул. Проспект Ленина, д. 54","д. 54","Нижегородская область","Нижний Новгород","(56.276726, 43.92511200000001):8","0","pfo","","","","",""
"132","0000-00-00 00:00:00","НИИ травматологии и ортопедии (отделение гравитационной хирургии крови и гемодиализа)","78673232083","ул. Верхне-Волжская, д. 18","д. 18","Нижегородская область","Нижний Новгород","(56.32512999999999, 44.031161):8","0","pfo","","","","",""
"133","0000-00-00 00:00:00","ФБУЗ 'Приволжский окружной медицинский центр ФМБА России' (центр амбулаторного диализа)","+7(831)4370895","ул. Заводская, д. 15/7","д. 15/7","Нижегородская область","Нижний Новгород","(56.281122, 43.948410999999965):8","55","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"134","2017-11-27 01:40:56","Филиал отделения гемодиализа РКБ на базе Ардонской ЦРБ РСО-Алания","+7(831)2655243","ул. Советов, 47","","Северная Осетия","Ардон","(43.1860412, 44.30445540000005):8","0","skfo","","","","",""
"135","0000-00-00 00:00:00","ФГУ ' Приволжский окружной медицинский центр Росздрава' (Центр транспланталогии и гематологии)","+7(831)2824482","ул. Ильинская, д. 14","д. 14","Нижегородская область","Нижний Новгород","(56.3272867, 43.99332979999997):8","0","pfo","","","","",""
"136","0000-00-00 00:00:00","Фесфарм","+7(831)4122596","ул. Васенко, д. 11а","д. 11а","Нижегородская область","Нижний Новгород","(56.35024199999999, 43.874569000000065):8","72","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"137","0000-00-00 00:00:00","Фесфарм","+7(831)4763352","ул. Дьяконова, д. 2/6, литер А","д. 2/6, литер А","Нижегородская область","Нижний Новгород","(56.25725000000001, 43.87066129999994):8","0","pfo","","","","",""
"138","0000-00-00 00:00:00","Нефролайн","+7(831)4760365","ул. Бекетова д. 23  помещение П2","д. 23, ","Нижегородская область","Нижний Новгород","(56.291714, 44.005834999999934):8","100","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
